Timestamp,Elapsed_s,Arduino_ms,Raw_mbar,Tared_mbar,TareOffset_mbar
2026-08-14 14:10:58.995,103.738,106212,981.04,16.19,964.85
2026-08-14 14:10:59.201,103.945,106312,981.5,16.65,964.85
2026-08-14 14:10:59.201,103.945,106413,981.94,17.09,964.85
2026-08-14 14:10:59.406,104.15,106512,982.26,17.41,964.85
2026-08-14 14:10:59.406,104.15,106612,982.76,17.91,964.85
2026-08-14 14:10:59.613,104.357,106713,982.1,17.25,964.85
2026-08-14 14:10:59.614,104.357,106812,982.57,17.72,964.85
2026-08-14 14:10:59.616,104.359,106912,982.98,18.13,964.85
2026-08-14 14:10:59.820,104.564,107013,983.29,18.44,964.85
2026-08-14 14:10:59.821,104.564,107112,983.64,18.79,964.85
2026-08-14 14:11:00.025,104.769,107212,983.91,19.06,964.85
2026-08-14 14:11:00.026,104.769,107313,984.38,19.53,964.85
2026-08-14 14:11:00.232,104.976,107412,984.62,19.77,964.85
2026-08-14 14:11:00.235,104.978,107512,985.06,20.21,964.85
2026-08-14 14:11:00.442,105.185,107612,985.25,20.4,964.85
2026-08-14 14:11:00.442,105.185,107712,985.09,20.24,964.85
2026-08-14 14:11:00.649,105.392,107812,985.11,20.26,964.85
2026-08-14 14:11:00.649,105.393,107912,985.34,20.49,964.85
2026-08-14 14:11:00.854,105.598,108012,985.8,20.95,964.85
2026-08-14 14:11:00.854,105.598,108112,985.94,21.09,964.85
2026-08-14 14:11:01.062,105.805,108212,986.11,21.26,964.85
2026-08-14 14:11:01.062,105.805,108312,986.38,21.53,964.85
2026-08-14 14:11:01.269,106.013,108412,986.74,21.89,964.85
2026-08-14 14:11:01.269,106.013,108512,987.0,22.15,964.85
2026-08-14 14:11:01.475,106.218,108612,987.34,22.49,964.85
2026-08-14 14:11:01.475,106.218,108712,987.44,22.59,964.85
2026-08-14 14:11:01.681,106.425,108812,987.6,22.75,964.85
2026-08-14 14:11:01.681,106.425,108912,987.81,22.96,964.85
2026-08-14 14:11:01.889,106.632,109012,988.13,23.28,964.85
2026-08-14 14:11:01.889,106.632,109112,988.34,23.49,964.85
2026-08-14 14:11:02.096,106.84,109212,988.47,23.62,964.85
2026-08-14 14:11:02.096,106.84,109313,988.46,23.61,964.85
2026-08-14 14:11:02.303,107.046,109412,988.56,23.71,964.85
2026-08-14 14:11:02.303,107.047,109512,988.53,23.68,964.85
2026-08-14 14:11:02.509,107.253,109613,988.57,23.72,964.85
2026-08-14 14:11:02.509,107.253,109712,988.71,23.86,964.85
2026-08-14 14:11:02.717,107.46,109812,988.71,23.86,964.85
2026-08-14 14:11:02.717,107.46,109913,988.83,23.98,964.85
2026-08-14 14:11:02.717,107.46,110012,989.06,24.21,964.85
2026-08-14 14:11:02.924,107.667,110112,989.13,24.28,964.85
2026-08-14 14:11:02.924,107.668,110213,989.19,24.34,964.85
2026-08-14 14:11:03.132,107.876,110312,989.24,24.39,964.85
2026-08-14 14:11:03.133,107.876,110412,989.48,24.63,964.85
2026-08-14 14:11:03.339,108.083,110513,989.68,24.83,964.85
2026-08-14 14:11:03.342,108.085,110612,989.7,24.85,964.85
2026-08-14 14:11:03.545,108.288,110712,989.82,24.97,964.85
2026-08-14 14:11:03.545,108.288,110812,989.86,25.01,964.85
2026-08-14 14:11:03.751,108.495,110912,989.93,25.08,964.85
2026-08-14 14:11:03.751,108.495,111012,990.19,25.34,964.85
2026-08-14 14:11:03.960,108.703,111112,990.34,25.49,964.85
2026-08-14 14:11:03.960,108.703,111212,990.51,25.66,964.85
2026-08-14 14:11:04.165,108.908,111312,991.03,26.18,964.85
2026-08-14 14:11:04.165,108.908,111412,991.97,27.12,964.85
2026-08-14 14:11:04.372,109.116,111512,992.8,27.95,964.85
2026-08-14 14:11:04.373,109.116,111612,993.29,28.44,964.85
2026-08-14 14:11:04.578,109.321,111712,994.02,29.17,964.85
2026-08-14 14:11:04.578,109.321,111812,994.5,29.65,964.85
2026-08-14 14:11:04.785,109.528,111912,995.03,30.18,964.85
2026-08-14 14:11:04.785,109.528,112012,995.53,30.68,964.85
2026-08-14 14:11:04.990,109.734,112112,996.07,31.22,964.85
2026-08-14 14:11:04.990,109.734,112212,996.4,31.55,964.85
2026-08-14 14:11:05.198,109.941,112312,996.94,32.09,964.85
2026-08-14 14:11:05.198,109.941,112412,997.34,32.49,964.85
2026-08-14 14:11:05.405,110.149,112513,997.57,32.72,964.85
2026-08-14 14:11:05.406,110.149,112612,998.18,33.33,964.85
2026-08-14 14:11:05.612,110.355,112712,998.39,33.54,964.85
2026-08-14 14:11:05.612,110.355,112813,998.51,33.66,964.85
2026-08-14 14:11:05.616,110.36,112912,998.76,33.91,964.85
2026-08-14 14:11:05.820,110.563,113012,999.03,34.18,964.85
2026-08-14 14:11:05.820,110.564,113113,999.13,34.28,964.85
2026-08-14 14:11:06.027,110.771,113212,999.31,34.46,964.85
2026-08-14 14:11:06.027,110.771,113312,999.61,34.76,964.85
2026-08-14 14:11:06.233,110.976,113413,999.74,34.89,964.85
2026-08-14 14:11:06.233,110.977,113512,1000.07,35.22,964.85
2026-08-14 14:11:06.440,111.183,113612,1000.22,35.37,964.85
2026-08-14 14:11:06.446,111.189,113713,1000.47,35.62,964.85
2026-08-14 14:11:06.646,111.39,113812,1000.76,35.91,964.85
2026-08-14 14:11:06.646,111.39,113912,1000.9,36.05,964.85
2026-08-14 14:11:06.854,111.597,114012,1001.05,36.2,964.85
2026-08-14 14:11:06.854,111.597,114112,1001.28,36.43,964.85
2026-08-14 14:11:07.062,111.805,114212,1001.55,36.7,964.85
2026-08-14 14:11:07.062,111.805,114312,1001.72,36.87,964.85
2026-08-14 14:11:07.270,112.014,114412,1001.97,37.12,964.85
2026-08-14 14:11:07.270,112.014,114512,1002.31,37.46,964.85
2026-08-14 14:11:07.477,112.221,114612,1002.66,37.81,964.85
2026-08-14 14:11:07.478,112.221,114712,1002.83,37.98,964.85
2026-08-14 14:11:07.679,112.422,114812,1003.1,38.25,964.85
2026-08-14 14:11:07.679,112.422,114912,1003.32,38.47,964.85
2026-08-14 14:11:07.884,112.627,115012,1003.7,38.85,964.85
2026-08-14 14:11:07.884,112.628,115112,1004.02,39.17,964.85
2026-08-14 14:11:08.091,112.835,115212,1004.19,39.34,964.85
2026-08-14 14:11:08.091,112.835,115312,1004.4,39.55,964.85
2026-08-14 14:11:08.300,113.044,115412,1004.65,39.8,964.85
2026-08-14 14:11:08.300,113.044,115512,1004.74,39.89,964.85
2026-08-14 14:11:08.507,113.25,115612,1005.11,40.26,964.85
2026-08-14 14:11:08.507,113.251,115713,1005.45,40.6,964.85
2026-08-14 14:11:08.714,113.458,115812,1005.62,40.77,964.85
2026-08-14 14:11:08.715,113.458,115912,1005.89,41.04,964.85
2026-08-14 14:11:08.923,113.667,116013,1005.96,41.11,964.85
2026-08-14 14:11:08.924,113.667,116112,1006.28,41.43,964.85
2026-08-14 14:11:08.924,113.667,116212,1006.42,41.57,964.85
2026-08-14 14:11:09.129,113.873,116313,1006.62,41.77,964.85
2026-08-14 14:11:09.130,113.873,116412,1006.84,41.99,964.85
2026-08-14 14:11:09.336,114.079,116512,1007.03,42.18,964.85
2026-08-14 14:11:09.336,114.079,116613,1007.12,42.27,964.85
2026-08-14 14:11:09.543,114.286,116712,1007.31,42.46,964.85
2026-08-14 14:11:09.543,114.287,116812,1007.46,42.61,964.85
2026-08-14 14:11:09.749,114.492,116913,1007.54,42.69,964.85
2026-08-14 14:11:09.749,114.492,117012,1007.54,42.69,964.85
2026-08-14 14:11:09.958,114.701,117112,1007.69,42.84,964.85
2026-08-14 14:11:09.958,114.702,117212,1007.84,42.99,964.85
2026-08-14 14:11:10.165,114.909,117312,1007.92,43.07,964.85
2026-08-14 14:11:10.165,114.909,117412,1008.05,43.2,964.85
2026-08-14 14:11:10.372,115.116,117512,1008.13,43.28,964.85
2026-08-14 14:11:10.373,115.116,117612,1008.25,43.4,964.85
2026-08-14 14:11:10.580,115.323,117712,1008.36,43.51,964.85
2026-08-14 14:11:10.580,115.324,117812,1008.45,43.6,964.85
2026-08-14 14:11:10.783,115.527,117912,1008.43,43.58,964.85
2026-08-14 14:11:10.783,115.527,118012,1008.49,43.64,964.85
2026-08-14 14:11:10.990,115.733,118112,1009.1,44.25,964.85
2026-08-14 14:11:10.990,115.733,118212,1009.56,44.71,964.85
2026-08-14 14:11:11.197,115.941,118312,1009.91,45.06,964.85
2026-08-14 14:11:11.198,115.941,118412,1010.12,45.27,964.85
2026-08-14 14:11:11.404,116.147,118512,1010.68,45.83,964.85
2026-08-14 14:11:11.404,116.148,118612,1010.96,46.11,964.85
2026-08-14 14:11:11.612,116.355,118712,1011.36,46.51,964.85
2026-08-14 14:11:11.612,116.356,118812,1011.99,47.14,964.85
2026-08-14 14:11:11.815,116.559,118913,1012.28,47.43,964.85
2026-08-14 14:11:11.815,116.559,119012,1012.57,47.72,964.85
2026-08-14 14:11:12.024,116.768,119112,1013.23,48.38,964.85
2026-08-14 14:11:12.024,116.768,119213,1013.43,48.58,964.85
2026-08-14 14:11:12.025,116.768,119312,1013.9,49.05,964.85
2026-08-14 14:11:12.232,116.976,119412,1014.12,49.27,964.85
2026-08-14 14:11:12.233,116.976,119513,1014.5,49.65,964.85
2026-08-14 14:11:12.440,117.183,119612,1014.73,49.88,964.85
2026-08-14 14:11:12.440,117.184,119712,1015.08,50.23,964.85
2026-08-14 14:11:12.647,117.391,119813,1015.4,50.55,964.85
2026-08-14 14:11:12.648,117.391,119912,1015.81,50.96,964.85
2026-08-14 14:11:12.851,117.595,120012,1015.86,51.01,964.85
2026-08-14 14:11:12.851,117.595,120113,1016.99,52.14,964.85
2026-08-14 14:11:13.057,117.8,120212,1016.67,51.82,964.85
2026-08-14 14:11:13.057,117.801,120312,1015.9,51.05,964.85
2026-08-14 14:11:13.263,118.006,120412,1016.13,51.28,964.85
2026-08-14 14:11:13.263,118.007,120512,1015.85,51.0,964.85
2026-08-14 14:11:13.471,118.214,120612,1015.7,50.85,964.85
2026-08-14 14:11:13.471,118.215,120712,1015.46,50.61,964.85
2026-08-14 14:11:13.678,118.421,120812,1015.37,50.52,964.85
2026-08-14 14:11:13.678,118.422,120912,1015.36,50.51,964.85
2026-08-14 14:11:13.885,118.628,121012,1015.1,50.25,964.85
2026-08-14 14:11:13.885,118.628,121112,1015.11,50.26,964.85
2026-08-14 14:11:14.091,118.834,121212,1014.92,50.07,964.85
2026-08-14 14:11:14.091,118.835,121312,1014.94,50.09,964.85
2026-08-14 14:11:14.299,119.042,121412,1014.73,49.88,964.85
2026-08-14 14:11:14.299,119.043,121512,1014.7,49.85,964.85
2026-08-14 14:11:14.504,119.248,121612,1014.53,49.68,964.85
2026-08-14 14:11:14.504,119.248,121712,1014.39,49.54,964.85
2026-08-14 14:11:14.711,119.455,121812,1014.4,49.55,964.85
2026-08-14 14:11:14.713,119.456,121912,1014.17,49.32,964.85
2026-08-14 14:11:14.918,119.662,122012,1014.05,49.2,964.85
2026-08-14 14:11:14.919,119.662,122113,1014.0,49.15,964.85
2026-08-14 14:11:14.919,119.662,122212,1013.84,48.99,964.85
2026-08-14 14:11:15.126,119.869,122312,1013.84,48.99,964.85
2026-08-14 14:11:15.126,119.869,122413,1013.5,48.65,964.85
2026-08-14 14:11:15.333,120.077,122512,1013.4,48.55,964.85
2026-08-14 14:11:15.333,120.077,122612,1013.28,48.43,964.85
2026-08-14 14:11:15.541,120.285,122713,1013.07,48.22,964.85
2026-08-14 14:11:15.541,120.285,122812,1013.02,48.17,964.85
2026-08-14 14:11:15.750,120.493,122912,1012.99,48.14,964.85
2026-08-14 14:11:15.753,120.496,123013,1012.72,47.87,964.85
2026-08-14 14:11:15.954,120.698,123112,1012.6,47.75,964.85
2026-08-14 14:11:15.954,120.698,123212,1012.49,47.64,964.85
2026-08-14 14:11:16.160,120.904,123313,1012.21,47.36,964.85
2026-08-14 14:11:16.161,120.904,123412,1012.23,47.38,964.85
2026-08-14 14:11:16.367,121.11,123512,1011.98,47.13,964.85
2026-08-14 14:11:16.367,121.11,123612,1011.92,47.07,964.85
2026-08-14 14:11:16.574,121.318,123712,1011.79,46.94,964.85
2026-08-14 14:11:16.574,121.318,123812,1011.57,46.72,964.85
2026-08-14 14:11:16.780,121.523,123912,1011.33,46.48,964.85
2026-08-14 14:11:16.780,121.524,124012,1011.17,46.32,964.85
2026-08-14 14:11:16.988,121.731,124112,1010.92,46.07,964.85
2026-08-14 14:11:16.988,121.731,124212,1010.9,46.05,964.85
2026-08-14 14:11:17.193,121.936,124312,1010.72,45.87,964.85
2026-08-14 14:11:17.194,121.937,124412,1010.57,45.72,964.85
2026-08-14 14:11:17.399,122.142,124512,1010.55,45.7,964.85
2026-08-14 14:11:17.399,122.142,124612,1010.64,45.79,964.85
2026-08-14 14:11:17.605,122.349,124712,1010.59,45.74,964.85
2026-08-14 14:11:17.605,122.349,124812,1011.02,46.17,964.85
2026-08-14 14:11:17.814,122.557,124912,1012.55,47.7,964.85
2026-08-14 14:11:17.814,122.557,125012,1013.82,48.97,964.85
2026-08-14 14:11:18.023,122.766,125112,1016.54,51.69,964.85
2026-08-14 14:11:18.023,122.766,125212,1022.91,58.06,964.85
2026-08-14 14:11:18.023,122.766,125313,1027.29,62.44,964.85
2026-08-14 14:11:18.230,122.974,125412,1031.53,66.68,964.85
2026-08-14 14:11:18.230,122.974,125512,1035.47,70.62,964.85
2026-08-14 14:11:18.438,123.181,125613,1038.61,73.76,964.85
2026-08-14 14:11:18.438,123.181,125712,1041.32,76.47,964.85
2026-08-14 14:11:18.644,123.388,125812,1044.21,79.36,964.85
2026-08-14 14:11:18.645,123.388,125913,1046.43,81.58,964.85
2026-08-14 14:11:18.850,123.594,126012,1048.88,84.03,964.85
2026-08-14 14:11:18.854,123.598,126112,1051.05,86.2,964.85
2026-08-14 14:11:19.057,123.801,126213,1053.12,88.27,964.85
2026-08-14 14:11:19.057,123.801,126312,1055.13,90.28,964.85
2026-08-14 14:11:19.265,124.008,126412,1057.16,92.31,964.85
2026-08-14 14:11:19.265,124.009,126513,1059.23,94.38,964.85
2026-08-14 14:11:19.471,124.215,126612,1060.83,95.98,964.85
2026-08-14 14:11:19.471,124.215,126712,1062.85,98.0,964.85
2026-08-14 14:11:19.678,124.421,126812,1064.54,99.69,964.85
2026-08-14 14:11:19.678,124.422,126912,1066.33,101.48,964.85
2026-08-14 14:11:19.884,124.628,127012,1067.85,103.0,964.85
2026-08-14 14:11:19.887,124.63,127112,1069.62,104.77,964.85
2026-08-14 14:11:20.091,124.834,127212,1071.1,106.25,964.85
2026-08-14 14:11:20.091,124.834,127312,1072.82,107.97,964.85
2026-08-14 14:11:20.298,125.041,127412,1074.35,109.5,964.85
2026-08-14 14:11:20.298,125.041,127512,1076.21,111.36,964.85
2026-08-14 14:11:20.504,125.248,127612,1078.04,113.19,964.85
2026-08-14 14:11:20.505,125.248,127712,1079.4,114.55,964.85
2026-08-14 14:11:20.713,125.457,127812,1081.19,116.34,964.85
2026-08-14 14:11:20.713,125.457,127912,1082.25,117.4,964.85
2026-08-14 14:11:20.920,125.664,128012,1083.47,118.62,964.85
2026-08-14 14:11:20.921,125.664,128112,1085.53,120.68,964.85
2026-08-14 14:11:20.921,125.665,128212,1086.2,121.35,964.85
2026-08-14 14:11:21.125,125.869,128312,1087.59,122.74,964.85
2026-08-14 14:11:21.125,125.869,128412,1088.39,123.54,964.85
2026-08-14 14:11:21.331,126.075,128513,1090.99,126.14,964.85
2026-08-14 14:11:21.331,126.075,128612,1091.35,126.5,964.85
2026-08-14 14:11:21.537,126.281,128712,1092.05,127.2,964.85
2026-08-14 14:11:21.537,126.281,128813,1092.08,127.23,964.85
2026-08-14 14:11:21.745,126.488,128912,1092.48,127.63,964.85
2026-08-14 14:11:21.745,126.489,129012,1092.58,127.73,964.85
2026-08-14 14:11:21.951,126.695,129113,1092.56,127.71,964.85
2026-08-14 14:11:21.957,126.701,129212,1093.89,129.04,964.85
2026-08-14 14:11:22.158,126.901,129312,1094.49,129.64,964.85
2026-08-14 14:11:22.158,126.902,129413,1095.5,130.65,964.85
2026-08-14 14:11:22.365,127.109,129512,1095.39,130.54,964.85
2026-08-14 14:11:22.366,127.109,129612,1096.26,131.41,964.85
2026-08-14 14:11:22.573,127.316,129713,1097.8,132.95,964.85
2026-08-14 14:11:22.573,127.317,129812,1098.56,133.71,964.85
2026-08-14 14:11:22.778,127.522,129912,1099.29,134.44,964.85
2026-08-14 14:11:22.778,127.522,130012,1099.82,134.97,964.85
2026-08-14 14:11:22.986,127.729,130112,1100.46,135.61,964.85
2026-08-14 14:11:22.986,127.729,130212,1101.13,136.28,964.85
2026-08-14 14:11:23.193,127.936,130312,1101.91,137.06,964.85
2026-08-14 14:11:23.193,127.936,130412,1102.46,137.61,964.85
2026-08-14 14:11:23.401,128.144,130512,1102.91,138.06,964.85
2026-08-14 14:11:23.401,128.144,130612,1103.69,138.84,964.85
2026-08-14 14:11:23.607,128.351,130712,1104.26,139.41,964.85
2026-08-14 14:11:23.607,128.351,130812,1104.79,139.94,964.85
2026-08-14 14:11:23.814,128.557,130912,1105.18,140.33,964.85
2026-08-14 14:11:23.814,128.557,131012,1105.64,140.79,964.85
2026-08-14 14:11:24.019,128.763,131112,1106.17,141.32,964.85
2026-08-14 14:11:24.024,128.767,131212,1106.72,141.87,964.85
2026-08-14 14:11:24.024,128.767,131312,1107.11,142.26,964.85
2026-08-14 14:11:24.227,128.971,131412,1107.63,142.78,964.85
2026-08-14 14:11:24.228,128.971,131512,1108.04,143.19,964.85
2026-08-14 14:11:24.434,129.178,131612,1108.44,143.59,964.85
2026-08-14 14:11:24.434,129.178,131713,1108.79,143.94,964.85
2026-08-14 14:11:24.641,129.385,131812,1109.07,144.22,964.85
2026-08-14 14:11:24.641,129.385,131912,1109.37,144.52,964.85
2026-08-14 14:11:24.848,129.592,132013,1110.06,145.21,964.85
2026-08-14 14:11:24.848,129.592,132112,1110.23,145.38,964.85
2026-08-14 14:11:25.055,129.798,132212,1110.64,145.79,964.85
2026-08-14 14:11:25.057,129.8,132313,1110.76,145.91,964.85
2026-08-14 14:11:25.262,130.006,132412,1111.17,146.32,964.85
2026-08-14 14:11:25.262,130.006,132512,1111.53,146.68,964.85
2026-08-14 14:11:25.464,130.208,132613,1111.93,147.08,964.85
2026-08-14 14:11:25.464,130.208,132712,1112.09,147.24,964.85
2026-08-14 14:11:25.675,130.419,132812,1112.45,147.6,964.85
2026-08-14 14:11:25.675,130.419,132913,1112.72,147.87,964.85
2026-08-14 14:11:25.882,130.625,133012,1112.84,147.99,964.85
2026-08-14 14:11:25.882,130.626,133112,1113.03,148.18,964.85
2026-08-14 14:11:26.087,130.831,133212,1113.54,148.69,964.85
2026-08-14 14:11:26.088,130.831,133312,1113.74,148.89,964.85
2026-08-14 14:11:26.295,131.038,133412,1113.98,149.13,964.85
2026-08-14 14:11:26.295,131.038,133512,1113.99,149.14,964.85
2026-08-14 14:11:26.501,131.244,133612,1114.21,149.36,964.85
2026-08-14 14:11:26.501,131.244,133712,1114.51,149.66,964.85
2026-08-14 14:11:26.708,131.451,133812,1114.51,149.66,964.85
2026-08-14 14:11:26.708,131.452,133912,1114.9,150.05,964.85
2026-08-14 14:11:26.913,131.656,134012,1115.05,150.2,964.85
2026-08-14 14:11:26.913,131.656,134112,1115.15,150.3,964.85
2026-08-14 14:11:27.118,131.862,134212,1115.32,150.47,964.85
2026-08-14 14:11:27.119,131.863,134312,1115.41,150.56,964.85
2026-08-14 14:11:27.120,131.863,134412,1115.64,150.79,964.85
2026-08-14 14:11:27.329,132.072,134512,1115.42,150.57,964.85
2026-08-14 14:11:27.329,132.072,134612,1115.4,150.55,964.85
2026-08-14 14:11:27.533,132.277,134712,1115.12,150.27,964.85
2026-08-14 14:11:27.534,132.277,134812,1114.89,150.04,964.85
2026-08-14 14:11:27.742,132.485,134913,1114.58,149.73,964.85
2026-08-14 14:11:27.742,132.485,135012,1114.26,149.41,964.85
2026-08-14 14:11:27.946,132.689,135112,1114.01,149.16,964.85
2026-08-14 14:11:27.946,132.69,135213,1113.64,148.79,964.85
2026-08-14 14:11:28.152,132.895,135312,1113.46,148.61,964.85
2026-08-14 14:11:28.154,132.897,135412,1112.89,148.04,964.85
2026-08-14 14:11:28.365,133.109,135513,1112.61,147.76,964.85
2026-08-14 14:11:28.365,133.109,135612,1112.34,147.49,964.85
2026-08-14 14:11:28.572,133.316,135712,1111.93,147.08,964.85
2026-08-14 14:11:28.573,133.316,135813,1111.57,146.72,964.85
2026-08-14 14:11:28.778,133.522,135912,1111.38,146.53,964.85
2026-08-14 14:11:28.779,133.522,136012,1111.11,146.26,964.85
2026-08-14 14:11:28.984,133.728,136113,1110.62,145.77,964.85
2026-08-14 14:11:28.985,133.728,136212,1110.21,145.36,964.85
2026-08-14 14:11:29.190,133.934,136312,1109.74,144.89,964.85
2026-08-14 14:11:29.190,133.934,136412,1109.45,144.6,964.85
2026-08-14 14:11:29.398,134.141,136512,1109.18,144.33,964.85
2026-08-14 14:11:29.398,134.141,136612,1108.63,143.78,964.85
2026-08-14 14:11:29.602,134.345,136712,1108.37,143.52,964.85
2026-08-14 14:11:29.602,134.346,136812,1108.03,143.18,964.85
2026-08-14 14:11:29.807,134.55,136912,1107.45,142.6,964.85
2026-08-14 14:11:29.807,134.551,137012,1107.13,142.28,964.85
2026-08-14 14:11:30.012,134.756,137112,1106.98,142.13,964.85
2026-08-14 14:11:30.013,134.756,137212,1106.6,141.75,964.85
2026-08-14 14:11:30.219,134.962,137312,1106.24,141.39,964.85
2026-08-14 14:11:30.219,134.963,137412,1105.94,141.09,964.85
2026-08-14 14:11:30.432,135.176,137512,1105.58,140.73,964.85
2026-08-14 14:11:30.433,135.176,137612,1105.63,140.78,964.85
2026-08-14 14:11:30.433,135.176,137712,1105.19,140.34,964.85
2026-08-14 14:11:30.638,135.382,137812,1104.88,140.03,964.85
2026-08-14 14:11:30.638,135.382,137912,1104.61,139.76,964.85
2026-08-14 14:11:30.839,135.582,138012,1104.34,139.49,964.85
2026-08-14 14:11:30.839,135.583,138113,1104.17,139.32,964.85
2026-08-14 14:11:31.049,135.793,138212,1103.92,139.07,964.85
2026-08-14 14:11:31.050,135.793,138312,1103.59,138.74,964.85
2026-08-14 14:11:31.256,136.0,138413,1103.38,138.53,964.85
2026-08-14 14:11:31.260,136.003,138512,1103.12,138.27,964.85
2026-08-14 14:11:31.468,136.211,138612,1103.09,138.24,964.85
2026-08-14 14:11:31.468,136.211,138713,1102.73,137.88,964.85
2026-08-14 14:11:31.673,136.417,138812,1102.6,137.75,964.85
2026-08-14 14:11:31.674,136.417,138912,1102.39,137.54,964.85
2026-08-14 14:11:31.879,136.623,139013,1102.32,137.47,964.85
2026-08-14 14:11:31.880,136.623,139112,1102.33,137.48,964.85
2026-08-14 14:11:32.081,136.825,139212,1102.13,137.28,964.85
2026-08-14 14:11:32.082,136.825,139313,1102.27,137.42,964.85
2026-08-14 14:11:32.285,137.028,139412,1102.24,137.39,964.85
2026-08-14 14:11:32.285,137.028,139512,1102.38,137.53,964.85
2026-08-14 14:11:32.490,137.234,139612,1102.25,137.4,964.85
2026-08-14 14:11:32.491,137.234,139712,1102.13,137.28,964.85
2026-08-14 14:11:32.693,137.437,139812,1102.1,137.25,964.85
2026-08-14 14:11:32.694,137.437,139912,1102.06,137.21,964.85
2026-08-14 14:11:32.897,137.641,140012,1102.26,137.41,964.85
2026-08-14 14:11:32.898,137.641,140112,1101.95,137.1,964.85
2026-08-14 14:11:33.105,137.848,140212,1102.05,137.2,964.85
2026-08-14 14:11:33.105,137.848,140312,1101.98,137.13,964.85
2026-08-14 14:11:33.310,138.054,140412,1102.1,137.25,964.85
2026-08-14 14:11:33.312,138.056,140512,1102.15,137.3,964.85
2026-08-14 14:11:33.518,138.261,140612,1101.81,136.96,964.85
2026-08-14 14:11:33.518,138.262,140712,1101.73,136.88,964.85
2026-08-14 14:11:33.725,138.469,140812,1101.68,136.83,964.85
2026-08-14 14:11:33.725,138.469,140912,1101.83,136.98,964.85
2026-08-14 14:11:33.726,138.469,141012,1101.59,136.74,964.85
2026-08-14 14:11:33.933,138.676,141112,1101.51,136.66,964.85
2026-08-14 14:11:33.933,138.676,141212,1101.36,136.51,964.85
2026-08-14 14:11:34.138,138.882,141313,1101.39,136.54,964.85
2026-08-14 14:11:34.139,138.882,141412,1101.56,136.71,964.85
2026-08-14 14:11:34.346,139.09,141512,1101.59,136.74,964.85
2026-08-14 14:11:34.352,139.096,141613,1101.71,136.86,964.85
2026-08-14 14:11:34.553,139.296,141712,1102.11,137.26,964.85
2026-08-14 14:11:34.553,139.297,141812,1102.64,137.79,964.85
2026-08-14 14:11:34.761,139.505,141913,1102.95,138.1,964.85
2026-08-14 14:11:34.762,139.505,142012,1103.19,138.34,964.85
2026-08-14 14:11:34.967,139.71,142112,1103.48,138.63,964.85
2026-08-14 14:11:34.967,139.71,142213,1103.69,138.84,964.85
2026-08-14 14:11:35.174,139.918,142312,1104.28,139.43,964.85
2026-08-14 14:11:35.174,139.918,142412,1104.75,139.9,964.85
2026-08-14 14:11:35.382,140.125,142513,1104.92,140.07,964.85
2026-08-14 14:11:35.382,140.126,142612,1105.28,140.43,964.85
2026-08-14 14:11:35.587,140.33,142712,1105.61,140.76,964.85
2026-08-14 14:11:35.587,140.33,142812,1106.16,141.31,964.85
2026-08-14 14:11:35.793,140.537,142912,1106.59,141.74,964.85
2026-08-14 14:11:35.793,140.537,143012,1106.96,142.11,964.85
2026-08-14 14:11:36.000,140.743,143112,1107.18,142.33,964.85
2026-08-14 14:11:36.000,140.743,143212,1107.43,142.58,964.85
2026-08-14 14:11:36.207,140.951,143312,1107.78,142.93,964.85
2026-08-14 14:11:36.208,140.951,143412,1108.07,143.22,964.85
2026-08-14 14:11:36.412,141.156,143512,1108.6,143.75,964.85
2026-08-14 14:11:36.413,141.156,143612,1108.91,144.06,964.85
2026-08-14 14:11:36.621,141.365,143712,1109.0,144.15,964.85
2026-08-14 14:11:36.621,141.365,143812,1109.27,144.42,964.85
2026-08-14 14:11:36.828,141.572,143912,1109.62,144.77,964.85
2026-08-14 14:11:36.828,141.572,144012,1110.01,145.16,964.85
2026-08-14 14:11:36.828,141.572,144112,1110.44,145.59,964.85
2026-08-14 14:11:37.036,141.78,144212,1110.83,145.98,964.85
2026-08-14 14:11:37.036,141.78,144312,1110.88,146.03,964.85
2026-08-14 14:11:37.244,141.987,144412,1111.04,146.19,964.85
2026-08-14 14:11:37.244,141.987,144513,1111.28,146.43,964.85
2026-08-14 14:11:37.449,142.193,144612,1111.53,146.68,964.85
2026-08-14 14:11:37.451,142.194,144712,1111.88,147.03,964.85
2026-08-14 14:11:37.654,142.398,144813,1112.28,147.43,964.85
2026-08-14 14:11:37.654,142.398,144912,1112.52,147.67,964.85
2026-08-14 14:11:37.861,142.604,145012,1112.62,147.77,964.85
2026-08-14 14:11:37.861,142.605,145113,1112.65,147.8,964.85
2026-08-14 14:11:38.068,142.812,145212,1112.79,147.94,964.85
2026-08-14 14:11:38.068,142.812,145312,1113.03,148.18,964.85
2026-08-14 14:11:38.276,143.019,145413,1113.24,148.39,964.85
2026-08-14 14:11:38.276,143.019,145512,1113.57,148.72,964.85
2026-08-14 14:11:38.483,143.227,145612,1113.61,148.76,964.85
2026-08-14 14:11:38.484,143.227,145713,1113.78,148.93,964.85
2026-08-14 14:11:38.691,143.434,145812,1113.9,149.05,964.85
2026-08-14 14:11:38.691,143.434,145912,1114.07,149.22,964.85
2026-08-14 14:11:38.897,143.64,146012,1114.32,149.47,964.85
2026-08-14 14:11:38.897,143.641,146112,1114.72,149.87,964.85
